name,author,format,book_depository_stars,price,currency,old_price,isbn,category,img_paths
Bad Pharma,Ben Goldacre,1,4.0,11.59,$,12.9,9780007498086,1,dataset/Medical/0000269.jpg
"First Aid for the USMLE Step 1 2019, Twenty-ninth edition",Tao Le,1,4.0,43.19,$,56.7,9781260143676,1,dataset/Medical/0000270.jpg
The Vaccine-Friendly Plan,Thomas Paul,1,4.5,14.91,$,18.0,9781101884232,1,dataset/Medical/0000271.jpg
Bartram's Encyclopedia of Herbal Medicine,Thomas Bartram,1,4.5,14.09,$,18.0,9781854875860,1,dataset/Medical/0000272.jpg
Stop the Thyroid Madness,Janie A Bowthorpe,1,4.0,20.4,$,22.65,9780615477121,1,dataset/Medical/0000273.jpg
The Postnatal Depletion Cure,Dr Oscar Serrallach,1,3.5,11.56,$,18.0,9780751573381,1,dataset/Medical/0000274.jpg
Essential Reiki,Diane Stein,1,4.0,15.05,$,20.1,9780895947369,1,dataset/Medical/0000275.jpg
Existential Psychotherapy,Irvin D. Yalom,2,4.5,38.09,$,45.99,9780465021475,1,dataset/Medical/0000276.jpg
An Introduction to Cognitive Behaviour Therapy,Helen Kennerley,1,4.0,36.0,$,37.6,9781473962583,1,dataset/Medical/0000277.jpg
Secret of Childhood,Maria Montessori,1,4.0,7.29,$,9.3,9780345305831,1,dataset/Medical/0000278.jpg
The Doctor's Kitchen: Supercharge your health with 100 delicious everyday recipes,Rupy Aujla,1,4.5,17.92,$,21.1,9780008239336,1,dataset/Medical/0000279.jpg
The Thriving Adolescent,Louise Hayes,1,4.0,29.16,$,55.6,9781608828029,1,dataset/Medical/0000280.jpg
What to Do When Bad Habits Take Hold,Dawn Huebner,1,4.0,14.1,$,17.0,9781433803833,1,dataset/Medical/0000281.jpg
Birthing from within,Pam England,2,4.0,18.76,$,19.6,9780965987301,1,dataset/Medical/0000282.jpg
Miracle Ball Method,Elaine Petrone,3,4.0,15.97,$,18.95,9780761128687,1,dataset/Medical/0000283.jpg
"Essentials of Human Anatomy & Physiology, Global Edition",Elaine N. Marieb,1,5.0,59.76,$,69.3,9781292216119,1,dataset/Medical/0000285.jpg
With the End in Mind,Kathryn Mannix,1,4.5,8.48,$,12.9,9780008210915,1,dataset/Medical/0000286.jpg
Balanced and Barefoot,Angela J. Hanscom,1,4.0,11.44,$,16.0,9781626253735,1,dataset/Medical/0000287.jpg
Gut,Giulia Enders,1,4.0,12.31,$,16.0,9781911344773,1,dataset/Medical/0000290.jpg
The Longevity Paradox,Steven R. Gundry,2,4.0,16.55,$,29.3,9780062843395,1,dataset/Medical/0000291.jpg
The Eczema Diet,Karen Fischer,1,3.5,12.11,$,16.0,9781921966460,1,dataset/Medical/0000292.jpg
Healing Developmental Trauma,Laurence Heller,1,4.0,16.54,$,21.5,9781583944899,1,dataset/Medical/0000293.jpg
Contented Dementia,Oliver James,1,4.0,14.51,$,18.0,9780091901813,1,dataset/Medical/0000294.jpg
The Mind-Gut Connection,Emeran Mayer,1,3.5,11.66,$,16.0,9780062376589,1,dataset/Medical/0000297.jpg
Allen Carr's Easy Way for Women to Stop Smoking,Allen Carr,1,4.0,7.47,$,9.5,9781848374645,1,dataset/Medical/0000298.jpg
Dibs in Search of Self,Virginia M. Axline,1,4.0,9.27,$,12.4,9780140134599,1,dataset/Medical/0000299.jpg
Discovery of the Child,Maria Montessori,1,4.0,7.8,$,8.8,9780345336569,1,dataset/Medical/0000300.jpg
"Clinical Handbook of Psychological Disorders, Fifth Edition",David H. Barlow,2,4.0,68.7,$,82.5,9781462513260,1,dataset/Medical/0000301.jpg
All That Remains,Professor Sue Black,1,4.5,9.46,$,11.4,9781784162818,1,dataset/Medical/0000303.jpg
The Omnivore's Dilemma,Michael Pollan,1,4.0,16.03,$,18.0,9780143038580,1,dataset/Medical/0000304.jpg
In Defence of Food,Michael Pollan,1,4.0,8.22,$,12.4,9780141034720,1,dataset/Medical/0000306.jpg
Beyond the Pill,Jolene Brighten,2,4.0,20.34,$,24.0,9780062847058,1,dataset/Medical/0000307.jpg
"Treatment Plans and Interventions for Depression and Anxiety Disorders, 2e",Robert L. Leahy,1,4.0,67.81,$,72.0,9781609186494,1,dataset/Medical/0000309.jpg
Mess,Keri Smith,1,4.0,10.13,$,12.4,9781846144479,1,dataset/Medical/0000311.jpg
Clinical Cases for General Practice Exams,Susan Wearne,1,0.0,40.07,$,42.49,9781743074497,1,dataset/Medical/0000313.jpg
All Creatures Great and Small,James Herriot,1,4.5,10.34,$,12.9,9781447225997,1,dataset/Medical/0000315.jpg
The Wise Heart,Jack Kornfield,1,4.5,17.98,$,20.1,9780553382334,1,dataset/Medical/0000316.jpg
An Early Start for Your Child with Autism,Sally J. Rogers,1,4.5,15.18,$,16.0,9781609184704,1,dataset/Medical/0000317.jpg
The Polyvagal Theory,Stephen W. Porges,2,4.0,37.06,$,43.7,9780393707007,1,dataset/Medical/0000318.jpg
Trauma And Memory,Peter A. Levine,1,4.0,16.41,$,21.5,9781583949948,1,dataset/Medical/0000319.jpg
Neurological Rehabilitation,Janet H. Carr,1,4.5,48.6,$,53.0,9780702040511,1,dataset/Medical/0000320.jpg
Neurocomic,Matteo Farinella,2,3.5,15.08,$,18.0,9781907704703,1,dataset/Medical/0000322.jpg
The Spark in the Machine,Dr Daniel Keown,1,4.5,16.98,$,17.0,9781848191969,1,dataset/Medical/0000323.jpg
The Maudsley Prescribing Guidelines in Psychiatry,David M. Taylor,1,4.5,62.12,$,64.4,9781119442608,1,dataset/Medical/0000324.jpg
The New Optimum Nutrition Bible,Patrick Holford,1,4.0,18.49,$,20.1,9781580911672,1,dataset/Medical/0000325.jpg
Momma And The Meaning Of Life,Irvin D. Yalom,1,4.0,10.56,$,12.9,9780749927486,1,dataset/Medical/0000326.jpg
Body by Science,John R. Little,1,4.0,16.73,$,22.0,9780071597173,1,dataset/Medical/0000327.jpg
The Intuitive Eating Workbook,Evelyn Tribole,1,4.5,20.5,$,21.1,9781626256224,1,dataset/Medical/0000328.jpg
Trim Healthy Mama,Pearl P Barrett,1,4.0,21.49,$,40.0,9780988775114,1,dataset/Medical/0000329.jpg
The Butchering Art,Lindsey Fitzharris,1,4.5,10.02,$,12.4,9780141983387,1,dataset/Medical/0000330.jpg
The Pocket Guide to The Polyvagal Theory,Stephen Porges,1,4.5,25.29,$,26.5,9780393707878,1,dataset/Medical/0000331.jpg
How to Be Human,Ruby Wax,1,4.0,7.62,$,13.0,9780241294758,1,dataset/Medical/0000333.jpg
Womancode,Alisa Vitti,1,4.0,14.36,$,17.0,9780062130792,1,dataset/Medical/0000334.jpg
What Doesn't Kill Us,Scott Carney,1,4.0,10.17,$,12.9,9781911617549,1,dataset/Medical/0000335.jpg
Twas The Nightshift Before Christmas,Adam Kay,2,4.5,11.1,$,12.4,9781529018585,1,dataset/Medical/0000338.jpg
Becoming Myself,Irvin D. Yalom,2,4.0,15.35,$,24.0,9780349410067,1,dataset/Medical/0000339.jpg
True Refuge,Tara Brach,1,4.5,12.71,$,16.0,9781781802663,1,dataset/Medical/0000340.jpg
A Brief History of Medicine,Paul Strathern,1,4.0,6.6,$,16.0,9781845291556,1,dataset/Medical/0000341.jpg
The Mind's Eye,Oliver Sacks,1,4.0,8.36,$,12.9,9780330508902,1,dataset/Medical/0000342.jpg
Unthinkable,Helen Thomson,1,4.0,6.65,$,12.4,9781473611771,1,dataset/Medical/0000345.jpg
Brain On Fire: My Month of Madness,Susannah Cahalan,1,4.0,9.95,$,12.9,9780141975344,1,dataset/Medical/0000347.jpg
Overcoming Depression 3rd Edition,Prof Paul Gilbert,1,4.0,8.44,$,17.0,9781849010665,1,dataset/Medical/0000348.jpg
The How Not to Die Cookbook,Michael Greger,2,4.0,24.64,$,36.5,9781250127761,1,dataset/Medical/0000349.jpg
Becoming Attached,Robert Karen,1,4.0,20.3,$,21.95,9780195115017,1,dataset/Medical/0000350.jpg
"Ganong's Review of Medical Physiology, Twenty-Fifth Edition",Kim E. Barrett,1,4.0,55.68,$,65.26,9780071825108,1,dataset/Medical/0000351.jpg
The Alphabet of the Human Heart,Matthew Johnstone,1,4.5,10.98,$,16.0,9781849014496,1,dataset/Medical/0000353.jpg
Overcoming Trauma Through Yoga,David Emerson,1,4.0,14.33,$,20.1,9781556439698,1,dataset/Medical/0000354.jpg
Windows to Our Children,Violet Oaklander,1,4.5,24.54,$,30.0,9780939266067,1,dataset/Medical/0000355.jpg
Social Work Practice in Mental Health,Robert Bland,1,4.0,40.54,$,44.0,9781743314753,1,dataset/Medical/0000356.jpg
Understanding Pathophysiology Anz 3e,Judy Craft,1,0.0,95.14,$,102.48,9780729542647,1,dataset/Medical/0000357.jpg
The Upward Spiral,Alex Korb,1,4.5,12.28,$,17.0,9781626251205,1,dataset/Medical/0000358.jpg
The Worry Trick,David A. Carbonell,1,4.0,10.22,$,16.0,9781626253186,1,dataset/Medical/0000359.jpg
The Man Who Mistook His Wife for a Hat and Other Clinical Tales,Oliver W Sacks,1,4.0,14.07,$,15.95,9780684853949,1,dataset/Medical/0000360.jpg
Yoga Therapy,A.G. Mohan,1,4.0,22.7,$,29.9,9781590301319,1,dataset/Medical/0000361.jpg
My Voice Will Go with You,Sidney Rosen,1,4.5,13.82,$,14.8,9780393301359,1,dataset/Medical/0000362.jpg
Why Isn't My Brain Working?,Datis Kharrazian,1,4.5,23.14,$,24.2,9780985690434,1,dataset/Medical/0000363.jpg
It Hurts When I Poop!,Howard J. Bennett,1,3.5,9.06,$,10.3,9781433801310,1,dataset/Medical/0000364.jpg
Miller's Review of Critical Vaccine Studies,Neil Z. Miller,1,4.5,16.48,$,26.3,9781881217404,1,dataset/Medical/0000365.jpg
The Reconnection,Eric Pearl,1,4.0,12.89,$,16.0,9781401902100,1,dataset/Medical/0000367.jpg
Self-Esteem Workbook for Teens,Lisa M. Schab,1,4.0,13.46,$,18.0,9781608825820,1,dataset/Medical/0000368.jpg
The Aware Baby,Ph.D  Aletha J. Solter,1,4.0,16.24,$,17.0,9780961307370,1,dataset/Medical/0000369.jpg
Play Therapy,Virginia M. Axline,1,4.0,8.58,$,9.3,9780345303356,1,dataset/Medical/0000370.jpg
The Longevity Diet,Valter Longo,1,4.0,11.52,$,12.9,9781405933940,1,dataset/Medical/0000371.jpg
An Introduction to the Lightning Process (R),Phil Parker,1,3.5,12.79,$,18.0,9781781800577,1,dataset/Medical/0000372.jpg
The Brain That Changes Itself,Norman Doidge,2,4.0,25.17,$,26.0,9780670038305,1,dataset/Medical/0000374.jpg
Guyton and Hall Textbook of Medical Physiology,John E. Hall,2,4.0,93.3,$,105.4,9781455770052,1,dataset/Medical/0000375.jpg
Stahl's Essential Psychopharmacology,Stephen M. Stahl,1,4.5,77.99,$,99.19,9781107686465,1,dataset/Medical/0000376.jpg
Concise Rules of APA Style,American Psychological Association,4,4.0,24.57,$,34.5,9781433805608,1,dataset/Medical/0000378.jpg
Anatomy Of An Epidemic,Robert Whitaker,1,4.0,12.18,$,18.0,9780307452429,1,dataset/Medical/0000380.jpg
The Story of the Human Body,Daniel Lieberman,1,4.0,10.67,$,12.4,9780141399959,1,dataset/Medical/0000382.jpg
Ketotarian,Will Cole,1,3.5,14.72,$,20.1,9780525537175,1,dataset/Medical/0000383.jpg
Into the Magic Shop,Director James R Doty,1,4.0,14.52,$,17.0,9780399183645,1,dataset/Medical/0000385.jpg
"Taking Charge of ADHD, Third Edition",Russell A. Barkley,1,4.0,15.37,$,18.0,9781462507894,1,dataset/Medical/0000386.jpg
How Doctors Think,Jerome E. Groopman,1,4.0,15.34,$,17.0,9780547053646,1,dataset/Medical/0000387.jpg
Pregnancy For Men (Revised Edition),Mark Woods,1,4.0,11.55,$,15.99,9781905410620,1,dataset/Medical/0000388.jpg
Nursing Calculations,Nicole Phillips,1,4.0,13.96,$,15.0,9780702062315,1,dataset/Medical/0000389.jpg
Loving Someone with Borderline Personality Disorder,Shari Y. Manning,1,4.0,15.66,$,16.0,9781593856076,1,dataset/Medical/0000390.jpg
"Herbal Antibiotics, 2nd Edition",Stephen Harrod Buhner,1,4.5,18.6,$,21.95,9781603429870,1,dataset/Medical/0000391.jpg
Undo It!,Dean Ornish MD,2,4.0,16.29,$,27.0,9780525479970,1,dataset/Medical/0000392.jpg
Last's Anatomy,Chummy S. Sinnatamby,1,4.0,65.9,$,70.5,9780702033957,1,dataset/Medical/0000393.jpg
Exploring Feelings,Tony Attwood,1,4.0,16.33,$,20.1,9781932565218,1,dataset/Medical/0000394.jpg
Between Heaven and Earth,Harriet Beinfield,1,4.0,15.05,$,17.0,9780345379740,1,dataset/Medical/0000395.jpg
It's All in Your Head,Dr. Suzanne O'Sullivan,1,4.0,10.54,$,12.9,9780099597858,1,dataset/Medical/0000396.jpg
Anti-Oedipus,Professor Gilles Deleuze,1,4.0,19.81,$,27.5,9780143105824,1,dataset/Medical/0000397.jpg
The Circle of Security Intervention,Bert Powell,2,4.5,57.91,$,68.9,9781593853143,1,dataset/Medical/0000398.jpg
Hardwiring Happiness,Rick Hanson,1,3.5,10.38,$,12.4,9781846043574,1,dataset/Medical/0000401.jpg
Trauma-Proofing Your Kids,Maggie Kline,1,4.0,12.15,$,20.0,9781556436994,1,dataset/Medical/0000402.jpg
Fat Chance,Robert Lustig,1,4.0,9.75,$,11.4,9780007514144,1,dataset/Medical/0000403.jpg
The Anxiety Journal,Corinne Sweet,1,4.0,10.02,$,12.9,9780752266275,1,dataset/Medical/0000404.jpg
Oxford Handbook of Clinical Dentistry,David A. Mitchell,1,4.0,37.65,$,40.0,9780199679850,1,dataset/Medical/0000405.jpg
The Checklist Manifesto,Atul Gawande,1,4.0,13.82,$,17.0,9780312430009,1,dataset/Medical/0000406.jpg
Childhood Disrupted,Donna Jackson Nakazawa,1,4.5,9.08,$,13.9,9781476748368,1,dataset/Medical/0000407.jpg
8 Steps to a Pain-free Back,Esther Gokhale,1,4.0,23.21,$,36.0,9780979303609,1,dataset/Medical/0000411.jpg
Attachment Theory in Practice,Susan M. Johnson,2,4.5,27.39,$,32.4,9781462538249,1,dataset/Medical/0000412.jpg
Grow Your Own Drugs,James Wong,2,4.0,21.38,$,23.0,9780007307135,1,dataset/Medical/0000413.jpg
Art as Therapy,Alain Botton,1,4.0,12.06,$,14.95,9780714872780,1,dataset/Medical/0000417.jpg
Trauma Through A Childs Eyes,Maggie Kline,1,4.5,20.72,$,25.2,9781556436307,1,dataset/Medical/0000418.jpg
Ready To Run,Kelly Starrett,1,4.5,18.63,$,30.9,9781628600094,1,dataset/Medical/0000420.jpg
Diagnostic and Statistical Manual of Mental Disorders (DSM-5 (R)),American Psychiatric Association,2,4.0,140.2,$,218.5,9780890425541,1,dataset/Medical/0000421.jpg
Client Centred Therapy (New Ed),Carl Rogers,1,4.0,13.89,$,19.1,9781841198408,1,dataset/Medical/0000423.jpg
Packing for Mars,Mary Roach,1,4.0,9.88,$,12.4,9781851688234,1,dataset/Medical/0000425.jpg
Attachment-Focused Family Therapy Workbook,Daniel A. Hughes,1,4.5,26.3,$,26.5,9780393706499,1,dataset/Medical/0000426.jpg
Vibrational Medicine,Richard Gerber,1,4.5,17.07,$,20.1,9781879181588,1,dataset/Medical/0000427.jpg
Alchemy of Herbs,Rosalee De La Foret,1,4.5,20.11,$,24.0,9781401950064,1,dataset/Medical/0000428.jpg
"Eye Movement Desensitization and Reprocessing (EMDR) Therapy, Third Edition",Francine Shapiro,2,4.0,46.62,$,58.5,9781462532766,1,dataset/Medical/0000429.jpg
Play Therapy,Garry L. Landreth,2,4.5,57.76,$,60.5,9780415886819,1,dataset/Medical/0000430.jpg
Jung: A Very Short Introduction,Anthony Stevens,1,4.0,7.7,$,10.3,9780192854582,1,dataset/Medical/0000431.jpg
Dr Podcast Scripts for the Primary FRCA,Rebecca A. Leslie,1,4.5,52.46,$,54.84,9781107401013,1,dataset/Medical/0000432.jpg
The Strength Training Anatomy Workout,Frederic Delavier,1,4.0,22.01,$,25.2,9781450400954,1,dataset/Medical/0000433.jpg
Clean Gut,Alejandro Junger,1,4.0,9.96,$,13.9,9780062075871,1,dataset/Medical/0000434.jpg
Interview Guide for Evaluation of Dsm-V Disorders,Zimmerman,1,4.0,10.09,$,11.4,9780963382115,1,dataset/Medical/0000436.jpg
The Hormone Reset Diet,Sara Gottfried,1,3.5,10.75,$,16.0,9780062316257,1,dataset/Medical/0000437.jpg
Trauma-Sensitive Mindfulness,David A. Treleaven,2,4.5,23.7,$,24.0,9780393709780,1,dataset/Medical/0000438.jpg
The Big Fat Activity Book for Pregnant People,Jordan Reid,1,4.5,12.37,$,16.0,9781409173892,1,dataset/Medical/0000439.jpg
The American Indian Secrets of Crystal Healing,Luc Bourgault,1,4.0,9.84,$,11.4,9780572022631,1,dataset/Medical/0000440.jpg
Counseling with Choice Theory,William Glasser,1,4.0,8.47,$,17.0,9780060953669,1,dataset/Medical/0000441.jpg
Your Body Speaks Your Mind,Deb Shapiro,1,4.0,13.6,$,18.0,9780749927837,1,dataset/Medical/0000442.jpg
The Autoimmune Solution Cookbook,Amy Myers,2,3.5,20.64,$,24.0,9780062853547,1,dataset/Medical/0000444.jpg
The Myth of Mental Illness,Thomas S. Szasz,1,4.0,11.85,$,18.1,9780061771224,1,dataset/Medical/0000445.jpg
Pharmacology for Anaesthesia and Intensive Care,Tom E. Peck,1,1.5,60.96,$,67.68,9781107657267,1,dataset/Medical/0000446.jpg
"Your Spine, Your Yoga",Bernie Clark,1,4.5,21.35,$,23.0,9780968766552,1,dataset/Medical/0000447.jpg
The Complete Book Of Ayurvedic Home Remedies,Vasant Lad,1,4.0,16.84,$,23.0,9780749927653,1,dataset/Medical/0000448.jpg
Spirit Catches You and You Fall Down,Anne Fadiman,1,4.0,13.48,$,15.0,9780374533403,1,dataset/Medical/0000449.jpg
Super Immunity,Joel Fuhrman,1,4.0,10.15,$,17.0,9780062080646,1,dataset/Medical/0000450.jpg
Oxford Handbook of General Practice,Chantal Simon,1,4.0,43.13,$,45.8,9780199671038,1,dataset/Medical/0000453.jpg
The Fragrant Mind,Valerie Ann Worwood,1,4.5,13.27,$,13.9,9780553407990,1,dataset/Medical/0000454.jpg
The Primal Wound: Understanding the Adopted Child,Nancy Verrier,1,4.0,14.51,$,15.0,9780963648006,1,dataset/Medical/0000456.jpg
The Low-FODMAP Recipe Book,Lucy Whigham,1,3.5,15.94,$,21.1,9781912023035,1,dataset/Medical/0000457.jpg
Getting Unstuck in ACT,Russ Harris,1,4.5,18.7,$,30.9,9781608828050,1,dataset/Medical/0000458.jpg
Eat Right for Blood Type O,Dr. Peter J. D'Adamo,1,4.0,9.07,$,12.4,9780241954331,1,dataset/Medical/0000459.jpg
Last'S Anatomy Revised 9e,McMinn,1,4.0,142.35,$,154.08,9780729537520,1,dataset/Medical/0000461.jpg
Fat for Fuel Ketogenic Cookbook,Joseph Mercola,2,3.5,21.45,$,29.9,9781401955410,1,dataset/Medical/0000463.jpg
Psychopath Free,Jackson Mackenzie,1,4.0,13.17,$,17.0,9780425279991,1,dataset/Medical/0000464.jpg
Handbook of Hypnotic Suggestions and Metaphors,D. Corydon Hammond,2,4.0,69.04,$,76.8,9780393700954,1,dataset/Medical/0000465.jpg
The Mind-Gut Connection,Emeran Mayer,2,3.5,21.05,$,24.0,9780062376558,1,dataset/Medical/0000467.jpg
Attachment in Psychotherapy,David J. Wallin,1,4.5,32.01,$,34.5,9781462522712,1,dataset/Medical/0000468.jpg
The Maudsley Prescribing Guidelines in Psychiatry,David Taylor,1,4.5,42.89,$,62.4,9781118754603,1,dataset/Medical/0000469.jpg
On the Move,Oliver Sacks,1,4.0,9.06,$,12.9,9781447264064,1,dataset/Medical/0000470.jpg
The Handbook of Adult Clinical Psychology,Alan Carr,1,4.5,72.98,$,73.0,9781138806306,1,dataset/Medical/0000471.jpg
The Beauty Detox Foods,Kimberly Snyder,1,4.0,17.65,$,18.0,9780373892648,1,dataset/Medical/0000472.jpg
The Body Book,Cameron Diaz,2,3.5,20.09,$,20.1,9780062252746,1,dataset/Medical/0000473.jpg
The Yoga of Herbs,David Frawley,1,4.5,15.32,$,16.0,9780941524247,1,dataset/Medical/0000474.jpg
My Child Won't Eat,Carlos González,1,4.5,11.16,$,13.9,9781780660059,1,dataset/Medical/0000475.jpg
Cognitive Behavior Therapy and Eating Disorders,Christopher G. Fairburn,2,4.0,44.13,$,47.3,9781593857097,1,dataset/Medical/0000476.jpg
The Hot Zone,Richard Preston,1,4.0,8.49,$,9.3,9780385479561,1,dataset/Medical/0000477.jpg
Attachment Play,Aletha Jauch Solter,1,4.5,14.3,$,15.0,9780961307387,1,dataset/Medical/0000478.jpg
If You Meet Buddha-Kill Him,Sheldon Kopp,1,4.0,7.15,$,9.95,9780553278323,1,dataset/Medical/0000479.jpg
Deep Nutrition,Catherine Shanahan,1,4.5,14.54,$,17.0,9781250113849,1,dataset/Medical/0000480.jpg
Person-Centred Counselling in Action,Brian Thorne,1,4.5,32.58,$,34.5,9781446252536,1,dataset/Medical/0000481.jpg
Why We Sleep,Matthew Walker,1,4.5,14.73,$,18.0,9781501144325,1,dataset/Medical/0000482.jpg
How to Play the Piano,James Rhodes,2,4.0,8.8,$,12.9,9781786486424,1,dataset/Medical/0000483.jpg
Essential Oil Safety,Robert Tisserand,2,4.5,83.18,$,85.5,9780443062414,1,dataset/Medical/0000485.jpg
After the Affair,Janis Abrahms Spring,1,4.0,11.74,$,16.0,9780062122704,1,dataset/Medical/0000487.jpg
How to Beat Worry and Generalised Anxiety Disorder One Step at a Time,Paul Farrand,1,4.5,4.96,$,10.3,9781472108852,1,dataset/Medical/0000489.jpg
The School of Life,The School of Life,2,0.0,17.1,$,21.1,9780241382318,1,dataset/Medical/0000491.jpg
Comic Strip Conversations,Carol Gray,1,3.5,9.06,$,9.5,9781885477224,1,dataset/Medical/0000492.jpg
The Touch Of Healing,Alice Burmeister,1,4.0,14.4,$,19.1,9780553377842,1,dataset/Medical/0000493.jpg
Do Not Open This Box: Keri Smith Deluxe Boxed Set,Keri Smith,3,4.5,27.52,$,38.5,9780141978352,1,dataset/Medical/0000494.jpg
Examination Medicine,Talley,1,5.0,65.32,$,68.0,9780729542470,1,dataset/Medical/0000495.jpg
The Thyroid Connection,Amy Myers,2,3.5,23.59,$,28.8,9780316272865,1,dataset/Medical/0000496.jpg
Textbook of Ayurveda,Vasant Lad,2,4.5,33.72,$,48.4,9781883725075,1,dataset/Medical/0000497.jpg
Slow Death by Rubber Duck,Rick Smith,1,4.0,12.09,$,16.0,9781582437026,1,dataset/Medical/0000498.jpg
The No-Cry Nap Solution: Guaranteed Gentle Ways to Solve All Your Naptime Problems,Elizabeth Pantley,1,3.5,12.9,$,17.0,9780071596954,1,dataset/Medical/0000499.jpg
Reiki And The Seven Chakras,Richard Ellis,1,4.0,10.81,$,12.4,9780091882907,1,dataset/Medical/0000500.jpg
CBT Toolbox for Children and Adolescents,Lisa Phifer,4,4.5,28.45,$,34.5,9781683730750,1,dataset/Medical/0000501.jpg
Delavier's Stretching Anatomy,Frederic Delavier,1,4.5,17.14,$,20.1,9781450413985,1,dataset/Medical/0000502.jpg
Dynamic Alignment Through Imagery,Eric Franklin,1,4.0,29.32,$,37.1,9780736067898,1,dataset/Medical/0000503.jpg
Anxiety and Panic,Harry Barry,1,4.5,11.94,$,16.0,9781409174516,1,dataset/Medical/0000504.jpg
Jarvis'S Physical Examination and Health Assessment Anz 2e,Forbes,1,0.0,92.55,$,99.38,9780729541947,1,dataset/Medical/0000505.jpg
Bowls of Goodness: Vibrant Vegetarian Recipes Full of Nourishment,Nina Olsson,2,4.0,18.62,$,23.0,9780857833914,1,dataset/Medical/0000507.jpg
"Eat Rich, Live Long",Ivor Cummins,1,4.5,21.74,$,30.9,9781628602739,1,dataset/Medical/0000509.jpg
Healing the Child Within,Charles L. Whitfield,1,4.0,9.56,$,16.0,9780932194404,1,dataset/Medical/0000510.jpg
The Complete Homeopathy Handbook,Miranda Castro,1,4.0,20.12,$,21.5,9780312063207,1,dataset/Medical/0000512.jpg
The Food Medic for Life,Dr Hazel Wallace,2,4.5,19.9,$,25.2,9781473650572,1,dataset/Medical/0000513.jpg
Social Skills Training,Ph D Jed E Baker,1,4.0,31.4,$,42.13,9781931282208,1,dataset/Medical/0000515.jpg
Why We Sleep,Matthew Walker,2,4.5,22.42,$,33.0,9781501144318,1,dataset/Medical/0000516.jpg
The Pleasure Trap,Douglas J Lisle,1,4.0,11.68,$,12.9,9781570671975,1,dataset/Medical/0000517.jpg
"Mindfulness-Based Cognitive Therapy for Depression, Second Edition",Zindel V. Segal,2,4.5,52.89,$,72.5,9781462507504,1,dataset/Medical/0000519.jpg
Radiant - Eat Your Way to Healthy Skin,Hanna Sillitoe,2,4.0,19.71,$,23.0,9780857833921,1,dataset/Medical/0000521.jpg
Migraine,Oliver Sacks,1,4.0,9.46,$,13.9,9780330526142,1,dataset/Medical/0000522.jpg
Three Birds Renovations,Bonnie Hindmarsh,1,4.0,19.94,$,23.0,9781760634407,1,dataset/Medical/0000523.jpg
The Iodine Crisis,Lynne Farrow,1,4.0,16.63,$,19.94,9780986032004,1,dataset/Medical/0000525.jpg
Coconut Cures,Bruce Fife,1,4.5,15.51,$,20.1,9780941599603,1,dataset/Medical/0000526.jpg
Taking Charge of Adult ADHD,Russell A. Barkley,1,4.0,15.69,$,17.0,9781606233382,1,dataset/Medical/0000527.jpg
